areas_of_interest,consultations,detailOfTypeDoc,experience,image_url,name,profile_url,qualifications,reviews,satisfaction,specialization,totalNumOfDocs,typeOfDoc
"Auditory Brainstem Response, Basic Hearing Testing, Hearing Aid Dispensing, Otoacoustic Emission Testing","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Tashkhees Clinic, Sattelite Town, Sargodha"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Tashkhees Clinic, Sattelite Town, Sargodha""}]","Audiologists are professionals who are expert in the diagnosis, prevention and treatment of hearing problems and balance disorders for people of all ages.",15,https://staticconnect.marham.pk/assets/doctors/36981/dr-sheraz-mushtaq-audiologist-sargodha-70_170X170.webp,Dr. Sheraz Mushtaq,https://www.marham.pk/doctors/sargodha/audiologist/dr-sheraz-mushtaq,"MBBS, M.Phil. (Audiology)",0,100,"Audiologist, General Physician",88,Audiologist
"Auditory Brainstem Response, Visual Response Audiometry, Hearing Aids And Fittings, ABR / ASSR  For Child Hearing Test, Audiology, Balance Disorder","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Audiology Consultants, Lahore, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Audiology Consultants, Lahore, Lahore""}]","Audiologists are professionals who are expert in the diagnosis, prevention and treatment of hearing problems and balance disorders for people of all ages.",8,https://staticconnect.marham.pk/assets/doctors/63957/hadia-sultan-audiologist-lahore-58_170X170.webp,Hadia Sultan,https://www.marham.pk/doctors/lahore/audiologist/hadia-sultan,"BS Audiology, Masters in Audiology",0,100,Audiologist,88,Audiologist
"Aural Rehabilitation, Tinnitus, Auditory-verbal Therapy--  Cochlear Implant Consultation","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Multan Audiology clinic, punjab, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Multan Audiology clinic, punjab, Multan""}]","Audiologists are professionals who are expert in the diagnosis, prevention and treatment of hearing problems and balance disorders for people of all ages.",9,https://staticconnect.marham.pk/assets/doctors/67173/asst-prof-kashmala-munawar-audiologist-multan-12_170X170.webp,Kashmala Munawar,https://www.marham.pk/doctors/multan/audiologist/kashmala-munawar,"BS. Audiology, M.Phil. Hearing Sciences",,,Audiologist,88,Audiologist
"Auditory Brainstem Response, Aural Rehabilitation, Hearing Aid Dispensing, Otoacoustic Emission Testing","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Audiology Consultants, Lahore, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Audiology Consultants, Lahore, Lahore""}]","Audiologists are professionals who are expert in the diagnosis, prevention and treatment of hearing problems and balance disorders for people of all ages.",18,https://staticconnect.marham.pk/assets/doctors/63955/ahsan-danish-audiologist-lahore-37_170X170.webp,Ahsan Danish,https://www.marham.pk/doctors/lahore/audiologist/ahsan-danish,MASLP,0,100,Audiologist,88,Audiologist
"Auditory Brainstem Response, Basic Hearing Testing, Hearing Aid Dispensing, Otoacoustic Emission Testing","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""The Audiology Consultants, Satellite Town, Gujranwala"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""The Audiology Consultants, Satellite Town, Gujranwala""}, {""type"": ""PARAMOUNT MEDICARE, Nawab Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""PARAMOUNT MEDICARE, Nawab Town, Lahore""}, {""type"": ""Samina Nisar Hospital, Jinnah Park Colony 2, Sialkot"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Samina Nisar Hospital, Jinnah Park Colony 2, Sialkot""}, {""type"": ""HAFIZ Medical Complex, College Road, Daska"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""HAFIZ Medical Complex, College Road, Daska""}]","Audiologists are professionals who are expert in the diagnosis, prevention and treatment of hearing problems and balance disorders for people of all ages.",3,https://staticconnect.marham.pk/assets/doctors/40185/hammad-raza-mustafai-audiologist-gujranwala-55_170X170.webp,Hammad Raza Mustafai,https://www.marham.pk/doctors/gujranwala/audiologist/hammad-raza-mustafai,"BS Audiology, MS Audiology/SLP",0,91,Audiologist,88,Audiologist
"Auditory Brainstem Response, Aural Rehabilitation, Basic Hearing Testing, Hearing Aid Dispensing","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Ear Rehab & Research Centre, Johar Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ear Rehab & Research Centre, Johar Town, Lahore""}, {""type"": ""Ear Rehab & Research Centr (wahdat Road), Wahdat Road, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ear Rehab & Research Centr (wahdat Road), Wahdat Road, Lahore""}]","Audiologists are professionals who are expert in the diagnosis, prevention and treatment of hearing problems and balance disorders for people of all ages.",30,https://staticconnect.marham.pk/assets/doctors/18969/dr-abid-saeed-audiologist-lahore-54_170X170.webp,Dr. Abid Saeed,https://www.marham.pk/doctors/lahore/audiologist/dr-abid-saeed,"MSc Clinical Audiology, PhD Audiology",0,96,Audiologist,88,Audiologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Al Yasir Audiology Center, punjab, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Al Yasir Audiology Center, punjab, Faisalabad""}]","Audiologists are professionals who are expert in the diagnosis, prevention and treatment of hearing problems and balance disorders for people of all ages.",20,https://staticconnect.marham.pk/assets/doctors/62105/muhammad-jamil-audiologist-faisalabad-84_170X170.webp,Muhammad Jamil,https://www.marham.pk/doctors/faisalabad/audiologist/muhammad-jamil,MS. Audiology,0,100,Audiologist,88,Audiologist
"Auditory Brainstem Response, Aural Rehabilitation, Basic Hearing Testing, Hearing Aid Dispensing, Otoacoustic Emission Testing","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Central Hospital, Jinnah Colony, Gujranwala"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Central Hospital, Jinnah Colony, Gujranwala""}, {""type"": ""Dr. A Q Khan Hospital, Ahmed Ali Rd, near Minar-e-Pakistan, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr. A Q Khan Hospital, Ahmed Ali Rd, near Minar-e-Pakistan, Lahore""}, {""type"": ""Gujranwala Medical Complex, Grand Trunk Rd, Gujranwala"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Gujranwala Medical Complex, Grand Trunk Rd, Gujranwala""}]","Audiologists are professionals who are expert in the diagnosis, prevention and treatment of hearing problems and balance disorders for people of all ages.",11,https://staticconnect.marham.pk/assets/doctors/13266/nadeem-raza-audiologist-lahore-71_170X170.webp,Nadeem Raza,https://www.marham.pk/doctors/gujranwala/audiologist/nadeem-raza,"B.Sc (Punjab) , Au.D(USA), MIHS(USA)",0,87,Audiologist,88,Audiologist
"Auditory Brainstem Response, Hearing Aids And Fittings, ABR / ASSR  For Child Hearing Test","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""700"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Rashid Neuro clinic, Batala Colony, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""700"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Rashid Neuro clinic, Batala Colony, Faisalabad""}, {""type"": ""Mother Care Hospital (Faisalabad), Gulistan Colony, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Mother Care Hospital (Faisalabad), Gulistan Colony, Faisalabad""}]","Audiologists are professionals who are expert in the diagnosis, prevention and treatment of hearing problems and balance disorders for people of all ages.",2,https://staticconnect.marham.pk/assets/doctors/42871/husnain-manzoor-audiologist-faisalabad-53_170X170.webp,Husnain Manzoor,https://www.marham.pk/doctors/faisalabad/audiologist/husnain-manzoor,BS Audiology,0,50,Audiologist,88,Audiologist
"Auditory Brainstem Response, Aural Rehabilitation, Basic Hearing Testing, Hearing Aid Dispensing","[{""type"": ""Lahore Care Hospital, Ferozepur Road, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Lahore Care Hospital, Ferozepur Road, Lahore""}]","Audiologists are professionals who are expert in the diagnosis, prevention and treatment of hearing problems and balance disorders for people of all ages.",6,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Erum Naz,https://www.marham.pk/doctors/lahore/audiologist/dr-erum-naz,M.phill (Hearing) Bs.Hons (Audiology),0,89,Audiologist,88,Audiologist
"Stomach And Intestinal Issues, Hepatitis B & C, IBS, Liver  Diseases, Diabetes, Liver Issue, Anemia Jaundice, Nafld Disease","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Javaid Poly Clinic, Faisal Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Javaid Poly Clinic, Faisal Town, Lahore""}, {""type"": ""Anjum Diagnostic Center, Wapda Town Extension, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Anjum Diagnostic Center, Wapda Town Extension, Lahore""}]","Hepatologists are the specialists who are solely associated with  treatment of diseases affecting the liver, biliary tree, gall bladder, and pancreas.",10,https://staticconnect.marham.pk/assets/doctors/8566/dr-usman-javaid-gastroenterologist-lahore-17_170X170.webp,Dr. Usman Javaid,https://www.marham.pk/doctors/lahore/gastroenterologist/dr-usman-javaid,"MBBS, Diploma in Gastroenterology (UK),  Diploma in Diabetes (UK), Member European Society of Gastroenterology",0,97,"Gastroenterologist, Hepatologist",27,Hepatologist
,"[{""type"": ""Foji Foundation Hospital, GT Road (251.86 km) 45000 Rawalpindi, Pakistan, Rawalpindi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Foji Foundation Hospital, GT Road (251.86 km) 45000 Rawalpindi, Pakistan, Rawalpindi""}]","Hepatologists are the specialists who are solely associated with  treatment of diseases affecting the liver, biliary tree, gall bladder, and pancreas.",14,https://staticconnect.marham.pk/assets/doctors/8515/asst-prof-dr-asim-shahzad-gastroenterologist-rawalpindi-88_170X170.webp,Asst. Prof. Dr. Asim Shahzad,https://www.marham.pk/doctors/rawalpindi/gastroenterologist/asst-prof-dr-asim-shahzad,"MBBS (NUST), FCPS (Internal Medicine), FCPS (Gastroenterology), DHPE (FUMC) Pakistan Fellowship Royal College of Physicias London (FRCP UK), Member European Board of Gastroenterology and Hepatology (ESEGH), Member American College of Gastroenterology (MACG USA)",0,94,"Gastroenterologist, Hepatologist, Medical Specialist, Endoscopic Surgeon",27,Hepatologist
"Hepatitis, Rheumatologist, Endocrinologist, Geriatric Medicine","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Ali labs and Examination Center., Thokar Niaz Baig, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ali labs and Examination Center., Thokar Niaz Baig, Lahore""}]","Hepatologists are the specialists who are solely associated with  treatment of diseases affecting the liver, biliary tree, gall bladder, and pancreas.",43,https://staticconnect.marham.pk/assets/doctors/16187/profdrfatima-mehboob-gastroenterologist-lahore-86_170X170.webp,Prof. Dr. Fatima Mehboob,https://www.marham.pk/online-consultation/hepatologist/lahore/prof-dr-fatima-mehboob-16187,"MBBS, MCPS, MD",16187,93,"Hepatologist, Endocrinologist, Gastroenterologist",27,Hepatologist
"Endoscopy, Hepatitis B & C, IBS, Liver Issue","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""RIMS Trauma Center, PECHS, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""RIMS Trauma Center, PECHS, Karachi""}, {""type"": ""Cancer Foundation Hospital, Gulshan- e - Iqbal, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1150"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Cancer Foundation Hospital, Gulshan- e - Iqbal, Karachi""}, {""type"": ""Hadeed Orthopaedic & General Hospital, Gulshan Hadeed, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Hadeed Orthopaedic & General Hospital, Gulshan Hadeed, Karachi""}]","Hepatologists are the specialists who are solely associated with  treatment of diseases affecting the liver, biliary tree, gall bladder, and pancreas.",12,https://staticconnect.marham.pk/assets/doctors/14292/dr-rajesh-bansari-gastroenterologist-karachi-98_170X170.webp,Dr. Rajesh Bansari,https://www.marham.pk/online-consultation/gastroenterologist/karachi/dr-rajesh-bansari-14292,"MBBS, FCPS (Gastroenterology)",14292,97,"Gastroenterologist, General Physician, Internal Medicine Specialist, Hepatologist",27,Hepatologist
"Colonoscopy, Diarrhea, Stomach Issues, Gastroenteritis, GERD","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""City Clinics, Quaid Avenue, Wah Cantt"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""City Clinics, Quaid Avenue, Wah Cantt""}, {""type"": ""Pof Hospital, Quaid Avenue, Wah Cantt"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Pof Hospital, Quaid Avenue, Wah Cantt""}, {""type"": ""Pakistan Kidney and Liver Institute (PKLI), DHA Phase 6, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Pakistan Kidney and Liver Institute (PKLI), DHA Phase 6, Lahore""}, {""type"": ""Wah international hospital, GT Road, Taxila"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Wah international hospital, GT Road, Taxila""}]","Hepatologists are the specialists who are solely associated with  treatment of diseases affecting the liver, biliary tree, gall bladder, and pancreas.",7,https://staticconnect.marham.pk/assets/doctors/64232/dr-k-bilal-khan-gastroenterologist-lahore-9_170X170.webp,Dr. K Bilal Khan,https://www.marham.pk/doctors/lahore/gastroenterologist/dr-k-bilal-khan,"MBBS, FCPS Gastroenterology, MRCP (UK)",0,88,"Gastroenterologist, Hepatologist",27,Hepatologist
